experiment,requested_qps,successes,failures,duration_s,achieved_rps_json,ttft_mean_s,itl_mean_s,ttft_p50_s,ttft_p90_s,itl_p50_s,itl_p90_s,input_tokens_total,output_tokens_total,input_toks_per_sec_json,output_toks_per_sec_json,total_toks_per_sec_json,total_completed,success_rate,completed_rps_total,completed_rps_successes,completed_rps,output_toks_per_sec,input_toks_per_sec,total_toks_per_sec,input_toks_per_sec_plot,output_toks_per_sec_plot,total_toks_per_sec_plot,norm_time_per_output_token_s
load,15.0,750,0,205.21667848713696,2.927119486340235,41.56465398862709,0.17003456341856862,46.16840840317309,50.07053440883756,6.896443665027618e-05,0.37792846038937566,14121309,70334,11481.778395382862,57.273971282723934,11539.052366665586,750,1.0,3.65467371136216,3.65467371136216,3.65467371136216,342.73042775326155,68811.70236309583,69154.4327908491,11481.778395382862,57.273971282723934,11539.052366665586,0.0029177450235609655
load,20.0,1000,0,289.93011689558625,2.9363868490373095,43.12978321641497,0.1705229342224122,47.831797266379,50.54785448163748,7.265154272317886e-05,0.3782127436250448,14121309,70334,11518.235817391562,57.576673335923566,11575.812490727485,1000,1.0,3.4491070148470784,3.4491070148470784,3.4491070148470784,242.5894927822544,48705.90593072318,48948.49542350543,11518.235817391562,57.576673335923566,11575.812490727485,0.004122190077282485
precise-prefix-cache,2.0,100,0,51.30918692611158,1.5796947803989543,4.987985973041504,0.12828954219636393,3.230268490500748,8.90153699424118,6.1034224927425385e-05,0.3672526778653264,14114873,70985,6200.080855796639,31.214768860683336,6231.295624657323,100,1.0,1.9489687128351152,1.9489687128351152,1.9489687128351152,1383.4754408060064,275094.4586264112,276477.9340672172,6200.080855796639,31.214768860683336,6231.295624657323,0.0007228173124760383
precise-prefix-cache,5.0,250,0,59.97879043221474,2.413299782374196,8.417438351675868,0.11136859726560552,4.391349888406694,18.76987309046089,5.861837416887283e-05,0.37130144368857143,14114873,70985,9469.479443664202,47.00142656151984,9516.480870225721,250,1.0,4.168140074157355,4.168140074157355,4.168140074157355,1183.5016926562394,235331.0711717666,236514.57286442287,9469.479443664202,47.00142656151984,9516.480870225721,0.0008449502068354545
precise-prefix-cache,8.0,400,0,64.76795512996614,3.3655423128121273,22.30755001922138,0.14221841521754225,21.156242170371115,42.72323980871588,6.4079649746418e-05,0.3789789993315935,14114873,70985,13206.9433499564,66.76394563041057,13273.707295586812,400,1.0,6.175893606604423,6.175893606604423,6.175893606604423,1095.9895191620374,217929.88479683347,219025.87431599552,13206.9433499564,66.76394563041057,13273.707295586812,0.0009124174843976353
precise-prefix-cache,10.0,500,0,103.38029542379081,3.3026450933284606,30.472977267988025,0.15446226630060048,35.53693211078644,46.26022138595581,6.344355642795563e-05,0.3786413736641407,14114873,70985,12960.035111243758,65.41879400865015,13025.453905252409,500,1.0,4.8365116190694835,4.8365116190694835,4.8365116190694835,686.6395545592945,136533.49453238028,137220.13408693956,12960.035111243758,65.41879400865015,13025.453905252409,0.0014563681823454365
precise-prefix-cache,12.0,600,0,138.23454824462533,3.223296339105399,35.03533658673676,0.15986044333460248,41.907464620657265,49.854771681688725,6.269663572311401e-05,0.3786352714523673,14114873,70985,12647.999948226978,63.93945504672076,12711.939403273698,600,1.0,4.340448951576246,4.340448951576246,4.340448951576246,513.5112813793997,102108.14285746976,102621.65413884916,12647.999948226978,63.93945504672076,12711.939403273698,0.0019473768858861073
precise-prefix-cache,15.0,750,0,193.99444496631622,3.0623474330651637,38.79232501729826,0.16869430934353088,41.938394447788596,49.78280247803777,6.265565752983093e-05,0.3793556172400713,14114873,70985,12016.896315142349,60.352743210848246,12077.249058353196,750,1.0,3.8660900838177326,3.8660900838177326,3.8660900838177326,365.91253946640234,72759.16071952887,73125.07325899527,12016.896315142349,60.352743210848246,12077.249058353196,0.002732893498151951
precise-prefix-cache,20.0,997,3,258.86405621282756,3.227009078911631,38.09466677337115,0.16314796218797786,42.0515456199646,50.0589275021106,6.16665929555893e-05,0.3790094919502735,14114873,70985,12662.900147541759,63.4979579840405,12726.3981055258,1000,0.997,3.863031486989605,3.8514423925286363,3.863031486989605,274.2172901039571,54526.19883385943,54800.41612396339,12662.900147541759,63.4979579840405,12726.3981055258,0.003646743061390823
random-routing,2.0,100,0,50.74390800669789,1.5525936095377568,4.968638367112726,0.11237727263351766,2.721568198874593,11.175376076437535,5.620718002319336e-05,0.36390927229076625,13589055,68297,6082.502828469497,31.39344278485344,6113.896271254351,100,1.0,1.9706799087449196,1.9706799087449196,1.9706799087449196,1345.9152572755177,267796.77667329693,269142.69193057244,6082.502828469497,31.39344278485344,6113.896271254351,0.000742988828304287
random-routing,5.0,250,0,55.11571732722223,2.5907900614206674,14.939954901598394,0.16109870454014802,14.37211112305522,33.747677016444506,5.8098696172237396e-05,0.3765876149758697,13589055,68297,10152.269934683027,50.893479966547595,10203.163414649574,250,1.0,4.535911208698401,4.535911208698401,4.535911208698401,1239.156511281899,246554.9875604762,247794.1440717581,10152.269934683027,50.893479966547595,10203.163414649574,0.0008070005611845648
random-routing,8.0,378,22,88.70174185186625,2.4908355648220297,34.72758508140034,0.1662648527465106,34.97546955104917,60.65129893105477,6.395857781171799e-05,0.3770263897255063,13589055,68297,9759.713157107879,48.314302543055874,9808.027459650935,400,0.945,4.509494308105114,4.261472121159333,4.509494308105114,769.9623319016374,153199.41543756836,153969.37776946998,9759.713157107879,48.314302543055874,9808.027459650935,0.0012987648337681925
random-routing,10.0,486,14,116.44494640268385,2.880793497798918,35.17123443407578,0.1679351748219974,38.494480597786605,54.614206025376916,6.239581853151321e-05,0.37813436798751354,13589055,68297,11288.715336850119,56.53112672532568,11345.246463575444,500,0.972,4.2938746201224225,4.1736461307589945,4.2938746201224225,586.5175098610022,116699.39675189542,117285.91426175642,11288.715336850119,56.53112672532568,11345.246463575444,0.0017049789361565494
random-routing,12.0,583,17,151.31314394809306,2.744625162325091,38.84600128107233,0.16859803131547704,38.288757633417845,59.04184741117061,6.888061761856079e-05,0.37804275564849377,13589055,68297,10754.382938361001,54.17221568246109,10808.55515404346,600,0.9716666666666667,3.9652867182894957,3.85293692793796,3.9652867182894957,451.36197833169615,89807.49884267578,90258.86082100747,10754.382938361001,54.17221568246109,10808.55515404346,0.0022155166983629303
random-routing,15.0,700,50,200.45846933685243,2.6492558718951456,38.87306850671502,0.1700359059714482,40.21667932253331,56.338211788237096,6.511062383651733e-05,0.3782205605879426,13589055,68297,10380.938824715078,51.70968996814768,10432.648514683226,750,0.9333333333333333,3.741423360564988,3.491995136527322,3.741423360564988,340.7039883420093,67789.87710000327,68130.58108834528,10380.938824715078,51.70968996814768,10432.648514683226,0.002935099189376582
random-routing,20.0,971,29,285.5809728316963,2.785202906165764,41.77917642164572,0.16998092917004126,44.260712031275034,57.678911823779345,6.270967423915863e-05,0.3778948299586773,13589055,68297,10913.62970852079,55.431561443515335,10969.061269964304,1000,0.971,3.5016338451558466,3.400086463646327,3.5016338451558466,239.15108672260885,47583.894911684285,47823.045998406895,10913.62970852079,55.431561443515335,10969.061269964304,0.004181457060071398
